weight,weight_name,global_step,update,episode,episode_length,scalarized_return,return_obj_0,return_obj_1
"[0.25, 0.75]",w_0p25_0p75,172000,84,171,1000,-158.74014854630514,151.3031395705766,-262.0879112519324
"[0.25, 0.75]",w_0p25_0p75,173000,85,172,1000,-164.60958667454543,140.51898694667034,-266.3191112149507
"[0.25, 0.75]",w_0p25_0p75,174000,85,173,1000,-161.63954609807843,112.80435807115282,-253.12084748782218
"[0.25, 0.75]",w_0p25_0p75,175000,86,174,1000,-158.9787224938882,138.42337044132,-258.11275347229093
"[0.25, 0.75]",w_0p25_0p75,176000,86,175,1000,-156.42728715478006,98.55841408410924,-241.4225209010765
"[0.25, 0.75]",w_0p25_0p75,177000,87,176,1000,-153.0874195208453,127.3929484532564,-246.58087551221251
"[0.25, 0.75]",w_0p25_0p75,178000,87,177,1000,-148.9141463515407,157.26194909156766,-250.9728448325768
"[0.25, 0.75]",w_0p25_0p75,179000,88,178,1000,-148.27953342421097,127.95201239071321,-240.35671536251903
"[0.25, 0.75]",w_0p25_0p75,180000,88,179,1000,-149.6669098148759,119.5298861635165,-239.3991751410067
"[0.25, 0.75]",w_0p25_0p75,181000,89,180,1000,-135.25175784289604,151.86250031576492,-230.9565105624497
"[0.25, 0.75]",w_0p25_0p75,182000,89,181,1000,-133.56071796075412,160.08298813112197,-231.4419533247128
"[0.25, 0.75]",w_0p25_0p75,183000,90,182,1000,-131.3560565637913,150.45297434459462,-225.29240019991994
"[0.25, 0.75]",w_0p25_0p75,184000,90,183,1000,-128.41063391703574,169.0161385533429,-227.55289140716195
"[0.25, 0.75]",w_0p25_0p75,185000,91,184,1000,-118.99401962985394,160.81092420797358,-212.2623342424631
"[0.25, 0.75]",w_0p25_0p75,186000,91,185,1000,-115.28058914329449,197.25356367853237,-219.45864008390345
"[0.25, 0.75]",w_0p25_0p75,187000,92,186,1000,-114.48864995357144,178.80375254547107,-212.25278411991894
"[0.25, 0.75]",w_0p25_0p75,188000,92,187,1000,-119.37434774445865,150.16563061924535,-209.22100719902664
"[0.25, 0.75]",w_0p25_0p75,189000,93,188,1000,-112.77417045057155,183.12725752058032,-211.40797977428883
"[0.25, 0.75]",w_0p25_0p75,190000,93,189,1000,-112.20145247322944,169.91621154898894,-206.2406738139689
"[0.25, 0.75]",w_0p25_0p75,191000,94,190,1000,-103.9106065518281,182.1636479202425,-199.26869137585163
"[0.25, 0.75]",w_0p25_0p75,192000,94,191,1000,-104.91367748381163,187.78810339042684,-202.48093777522445
"[0.25, 0.75]",w_0p25_0p75,193000,95,192,1000,-107.01142275793245,166.37253133603372,-198.13940745592117
"[0.25, 0.75]",w_0p25_0p75,194000,95,193,1000,-101.94122526367573,192.62289387299097,-200.12926497589797
"[0.25, 0.75]",w_0p25_0p75,195000,96,194,1000,-98.95030657120515,158.34270017733797,-184.71464215405285
"[0.25, 0.75]",w_0p25_0p75,196000,96,195,1000,-95.78781033084306,156.86903348339547,-180.00675826892257
"[0.25, 0.75]",w_0p25_0p75,197000,97,196,1000,-95.77082938617968,163.43943258567015,-182.17425004346296
"[0.25, 0.75]",w_0p25_0p75,198000,97,197,1000,-93.34363758658583,172.88091209431877,-182.08515414688736
"[0.25, 0.75]",w_0p25_0p75,199000,98,198,1000,-89.21402877681794,180.8584155674689,-179.23817689158022
"[0.25, 0.75]",w_0p25_0p75,200000,98,199,1000,-88.15981421416609,183.88600785818016,-178.84175490494817
"[0.25, 0.75]",w_0p25_0p75,201000,99,200,1000,-89.31401468814147,197.89675235838513,-185.05093703698367
"[0.25, 0.75]",w_0p25_0p75,202000,99,201,1000,-82.35085042334686,218.93327819363913,-182.77889329567552
"[0.25, 0.75]",w_0p25_0p75,203000,100,202,1000,-85.0485102281018,228.01675834393245,-189.40359975211322
"[0.25, 0.75]",w_0p25_0p75,204000,100,203,1000,-83.16589696150913,207.6445373602328,-180.10270840208977
"[0.25, 0.75]",w_0p25_0p75,205000,101,204,1000,-79.14839287512586,203.0557345704874,-173.21643535699695
"[0.25, 0.75]",w_0p25_0p75,206000,101,205,1000,-77.33163585732837,220.6663490641804,-176.66429749783128
"[0.25, 0.75]",w_0p25_0p75,207000,102,206,1000,-74.68322583274494,240.93046053645958,-179.8877879558131
"[0.25, 0.75]",w_0p25_0p75,208000,102,207,1000,-72.05786113188515,265.55306884631864,-184.5948377912864
"[0.25, 0.75]",w_0p25_0p75,209000,103,208,1000,-73.60398851705759,233.15329286952328,-175.85641564591788
"[0.25, 0.75]",w_0p25_0p75,210000,103,209,1000,-71.1946134224927,251.45752710479428,-178.74532693158835
"[0.25, 0.75]",w_0p25_0p75,211000,104,210,1000,-70.00315907553886,238.26892979850527,-172.76052203355357
"[0.25, 0.75]",w_0p25_0p75,212000,104,211,1000,-64.38134777968662,243.3571373548766,-166.96084282454103
"[0.25, 0.75]",w_0p25_0p75,213000,105,212,1000,-62.62662077919401,286.02678591326594,-178.844423010014
"[0.25, 0.75]",w_0p25_0p75,214000,105,213,1000,-61.47325536367134,246.32120299886446,-164.07140815118328
"[0.25, 0.75]",w_0p25_0p75,215000,105,214,1000,-62.89353665019007,270.55688698464655,-174.04367786180228
"[0.25, 0.75]",w_0p25_0p75,216000,106,215,1000,-56.99348814267432,290.54028468602337,-172.83807908557355
"[0.25, 0.75]",w_0p25_0p75,217000,106,216,1000,-62.11541622812365,254.61156477293116,-167.6910765618086
"[0.25, 0.75]",w_0p25_0p75,218000,107,217,1000,-56.16507786256261,280.55237112473696,-168.4042275249958
"[0.25, 0.75]",w_0p25_0p75,219000,107,218,1000,-48.726155021679006,337.04718002682785,-177.31726670451462
"[0.25, 0.75]",w_0p25_0p75,220000,108,219,1000,-48.20216347272071,371.67945246884483,-188.16270211990923
"[0.25, 0.75]",w_0p25_0p75,221000,108,220,1000,-49.165846199408406,399.9121791900834,-198.858521329239
"[0.25, 0.75]",w_0p25_0p75,222000,109,221,1000,-38.89077103079762,431.02086621942,-195.52798344753683
"[0.25, 0.75]",w_0p25_0p75,223000,109,222,1000,-40.60534712887602,426.4749581811484,-196.2987822322175
"[0.25, 0.75]",w_0p25_0p75,224000,110,223,1000,-40.82339546400544,393.23462843375455,-185.50940342992544
"[0.25, 0.75]",w_0p25_0p75,225000,110,224,1000,-34.94816306367284,437.4003185958136,-192.3976569501683
"[0.25, 0.75]",w_0p25_0p75,226000,111,225,1000,-31.759411497041583,481.53318830393255,-202.85694476403296
"[0.25, 0.75]",w_0p25_0p75,227000,111,226,1000,-25.171206616374548,535.7643936023233,-212.14974002260715
"[0.25, 0.75]",w_0p25_0p75,228000,112,227,1000,-29.529417774931062,475.9467310325708,-198.0214673774317
"[0.25, 0.75]",w_0p25_0p75,229000,112,228,1000,-23.38557542709168,507.0963858324103,-200.21289584692568
"[0.25, 0.75]",w_0p25_0p75,230000,113,229,1000,-21.3472126526176,565.0238806393463,-216.8042437499389
"[0.25, 0.75]",w_0p25_0p75,231000,113,230,1000,-12.79700176953338,634.0930969361216,-228.42703467141837
"[0.25, 0.75]",w_0p25_0p75,232000,114,231,1000,-12.616292084625456,574.5001811718103,-208.32178317010403
"[0.25, 0.75]",w_0p25_0p75,233000,114,232,1000,-12.646913219301496,585.967727626441,-212.185126834549
"[0.25, 0.75]",w_0p25_0p75,234000,115,233,1000,-2.010160868987441,658.8528079688549,-222.29781714826822
"[0.25, 0.75]",w_0p25_0p75,235000,115,234,1000,-0.8127003706176765,631.0118643005844,-211.4208885943517
"[0.25, 0.75]",w_0p25_0p75,236000,116,235,1000,-4.001259788317839,620.392436928465,-212.13249202724546
"[0.25, 0.75]",w_0p25_0p75,237000,116,236,1000,2.022187958122231,673.0827395305969,-221.664662566036
"[0.25, 0.75]",w_0p25_0p75,238000,117,237,1000,6.738926707941573,689.9911831838544,-221.01182545069605
"[0.25, 0.75]",w_0p25_0p75,239000,117,238,1000,3.1960492931539193,664.078240588773,-217.09801447205245
"[0.25, 0.75]",w_0p25_0p75,240000,118,239,1000,4.209765188745223,650.1713387840427,-211.11075934302062
"[0.25, 0.75]",w_0p25_0p75,241000,118,240,1000,-6.435940027469769,609.0414730263874,-211.59507771208882
"[0.25, 0.75]",w_0p25_0p75,242000,119,241,1000,11.330645235837437,726.2990812608041,-226.99216677248478
"[0.25, 0.75]",w_0p25_0p75,243000,119,242,1000,11.718661180253548,696.5053530243167,-216.54356943443418
"[0.25, 0.75]",w_0p25_0p75,244000,120,243,1000,12.272250868147239,727.3402463709936,-226.08374763280153
"[0.25, 0.75]",w_0p25_0p75,245000,120,244,1000,20.461815962626133,770.2851768871769,-229.47930434555747
"[0.25, 0.75]",w_0p25_0p75,246000,121,245,1000,19.9432336971513,761.9169905649032,-227.38135192543268
"[0.25, 0.75]",w_0p25_0p75,247000,121,246,1000,34.79171795595903,836.8977976874448,-232.57697528786957
"[0.25, 0.75]",w_0p25_0p75,248000,122,247,1000,27.10068614326883,779.3607648652978,-223.65267343074083
"[0.25, 0.75]",w_0p25_0p75,249000,122,248,1000,34.030718480353244,851.0967004247941,-238.32460883446038
"[0.25, 0.75]",w_0p25_0p75,250000,123,249,1000,33.1347950209165,835.1181053868495,-234.19297510106117
"[0.25, 0.75]",w_0p25_0p75,251000,123,250,1000,39.78746833297191,858.0047726652119,-232.9516331111081
"[0.25, 0.75]",w_0p25_0p75,252000,124,251,1000,36.85113912890665,840.951133643277,-231.18219237588346
"[0.25, 0.75]",w_0p25_0p75,253000,124,252,1000,41.313842603820376,866.3631678908132,-233.70259915851057
"[0.25, 0.75]",w_0p25_0p75,254000,125,253,1000,48.64739317540079,907.4488570019603,-237.61976143345237
"[0.25, 0.75]",w_0p25_0p75,255000,125,254,1000,48.68074535683263,902.2235487331636,-235.8335224352777
"[0.25, 0.75]",w_0p25_0p75,256000,125,255,1000,49.644112932961434,894.8124139849097,-232.07865408435464
"[0.25, 0.75]",w_0p25_0p75,257000,126,256,1000,44.862217590387445,858.8970019069966,-226.48271051514894
"[0.25, 0.75]",w_0p25_0p75,258000,126,257,1000,48.10994677754934,896.5327878332464,-234.69766690768301
"[0.25, 0.75]",w_0p25_0p75,259000,127,258,1000,55.056911718216725,966.2991668372415,-248.69050665479153
"[0.25, 0.75]",w_0p25_0p75,260000,127,259,1000,55.002842072746716,946.0466457935981,-242.0117591675371
"[0.25, 0.75]",w_0p25_0p75,261000,128,260,1000,58.01690658845473,935.5190596566536,-234.48381110094488
"[0.25, 0.75]",w_0p25_0p75,262000,128,261,1000,64.58626514408388,984.1466596374521,-241.93386635370553
"[0.25, 0.75]",w_0p25_0p75,263000,129,262,1000,64.14232404780341,948.8054745530244,-230.74539278727025
"[0.25, 0.75]",w_0p25_0p75,264000,129,263,1000,57.197098542703316,937.7446667253971,-236.31875751819462
"[0.25, 0.75]",w_0p25_0p75,265000,130,264,1000,59.16929079697002,920.4193924632855,-227.91407642513514
"[0.25, 0.75]",w_0p25_0p75,266000,130,265,1000,63.00605475297198,946.8607883853838,-231.6121897911653
"[0.25, 0.75]",w_0p25_0p75,267000,131,266,1000,58.824546534218825,915.4744488415308,-226.72542090155184
"[0.25, 0.75]",w_0p25_0p75,268000,131,267,1000,58.45567772358481,926.2522437305306,-230.80984427873045
"[0.25, 0.75]",w_0p25_0p75,269000,132,268,1000,66.82093472831184,969.8318771871272,-234.18271275795996
"[0.25, 0.75]",w_0p25_0p75,270000,132,269,1000,67.8338623381569,991.9034305026289,-240.18932705000043
"[0.25, 0.75]",w_0p25_0p75,271000,133,270,1000,78.58488984695578,1041.4234902345925,-242.36131028225645
"[0.25, 0.75]",w_0p25_0p75,272000,133,271,1000,73.66630532126874,1012.2843662314117,-239.20638164877892
"[0.25, 0.75]",w_0p25_0p75,273000,134,272,1000,89.61017519421875,1110.4263631775975,-250.6618874669075
"[0.25, 0.75]",w_0p25_0p75,274000,134,273,1000,78.96783600375056,1064.7837028028443,-249.6374529292807
"[0.25, 0.75]",w_0p25_0p75,275000,135,274,1000,77.6985596420709,1038.0270480262116,-242.41093648597598
"[0.25, 0.75]",w_0p25_0p75,276000,135,275,1000,84.37000476638786,1061.8980181636289,-241.4726663660258
"[0.25, 0.75]",w_0p25_0p75,277000,136,276,1000,84.52050756616518,1074.2937141135335,-245.40389461629093
"[0.25, 0.75]",w_0p25_0p75,278000,136,277,1000,100.51648156438023,1133.6417212672532,-243.85859833657742
"[0.25, 0.75]",w_0p25_0p75,279000,137,278,1000,89.84443040957558,1079.8609570561675,-240.16107847262174
"[0.25, 0.75]",w_0p25_0p75,280000,137,279,1000,87.1603658448148,1083.5961768113775,-244.98490447737277
"[0.25, 0.75]",w_0p25_0p75,281000,138,280,1000,88.76823420207074,1104.353191595117,-249.7600849289447
"[0.25, 0.75]",w_0p25_0p75,282000,138,281,1000,100.92865866724605,1148.6911830780737,-248.32551613636315
"[0.25, 0.75]",w_0p25_0p75,283000,139,282,1000,94.58079611510038,1112.5419462639838,-244.73958726786077
"[0.25, 0.75]",w_0p25_0p75,284000,139,283,1000,100.49761345575098,1134.4168414063752,-244.14212919445708
"[0.25, 0.75]",w_0p25_0p75,285000,140,284,1000,105.05417227410362,1138.8159990977729,-239.53310333378613
"[0.25, 0.75]",w_0p25_0p75,286000,140,285,1000,109.32152959809173,1154.645129751414,-239.11967045301571
"[0.25, 0.75]",w_0p25_0p75,287000,141,286,1000,111.61424960568547,1176.9358530882746,-243.49295155517757
"[0.25, 0.75]",w_0p25_0p75,288000,141,287,1000,116.17154070991091,1177.7088723555207,-237.67423650529236
"[0.25, 0.75]",w_0p25_0p75,289000,142,288,1000,108.1458274598699,1144.1587596647441,-237.1918166084215
"[0.25, 0.75]",w_0p25_0p75,290000,142,289,1000,113.96659890332376,1174.5555482675554,-239.56305088475347
"[0.25, 0.75]",w_0p25_0p75,291000,143,290,1000,119.79301379970275,1204.7528086658567,-241.8602511556819
"[0.25, 0.75]",w_0p25_0p75,292000,143,291,1000,119.93076043808833,1207.9918655902147,-242.75627461262047
"[0.25, 0.75]",w_0p25_0p75,293000,144,292,1000,114.97978771221824,1177.6378439627588,-239.23956437129527
"[0.25, 0.75]",w_0p25_0p75,294000,144,293,1000,124.9977456878405,1216.9564013211057,-238.9884728565812
"[0.25, 0.75]",w_0p25_0p75,295000,145,294,1000,133.35271005588584,1241.9831576310098,-236.1907724691555
"[0.25, 0.75]",w_0p25_0p75,296000,145,295,1000,127.98471684672404,1219.3664716868661,-235.80920143332332
"[0.25, 0.75]",w_0p25_0p75,297000,146,296,1000,131.31121785123833,1250.167461981997,-241.6408635256812
"[0.25, 0.75]",w_0p25_0p75,298000,146,297,1000,128.92665550555103,1257.0610264679417,-247.11813481524587
"[0.25, 0.75]",w_0p25_0p75,299000,146,298,1000,131.47566476999782,1254.9552689585835,-243.0175366261974
"[0.5, 0.5]",w_0p50_0p50,1000,1,0,1000,-1609.3281787375454,-158.37876198487356,-3060.277595490217
"[0.5, 0.5]",w_0p50_0p50,2000,1,1,1000,-1573.3666234281845,-43.49453490320593,-3103.238711953163
"[0.5, 0.5]",w_0p50_0p50,3000,2,2,1000,-1529.5774349793833,-69.80363719166166,-2989.351232767105
"[0.5, 0.5]",w_0p50_0p50,4000,2,3,1000,-1615.9439000203565,-124.3598987190635,-3107.5279013216496
"[0.5, 0.5]",w_0p50_0p50,5000,3,4,1000,-1583.173717607795,-90.50650880682224,-3075.8409264087677
"[0.5, 0.5]",w_0p50_0p50,6000,3,5,1000,-1525.5314912709873,0.597339975181967,-3051.6603225171566
"[0.5, 0.5]",w_0p50_0p50,7000,4,6,1000,-1657.8665468994877,-304.6050111063523,-3011.128082692623
"[0.5, 0.5]",w_0p50_0p50,8000,4,7,1000,-1546.8366344640745,-116.79904915294901,-2976.8742197752
"[0.5, 0.5]",w_0p50_0p50,9000,5,8,1000,-1595.5650227481383,-179.08391762559768,-3012.046127870679
"[0.5, 0.5]",w_0p50_0p50,10000,5,9,1000,-1528.9055573101505,-60.984907727572136,-2996.826206892729
"[0.5, 0.5]",w_0p50_0p50,11000,6,10,1000,-1538.46934582002,-110.29655694379471,-2966.642134696245
"[0.5, 0.5]",w_0p50_0p50,12000,6,11,1000,-1460.7352928728797,34.81577554624528,-2956.2863612920046
"[0.5, 0.5]",w_0p50_0p50,13000,7,12,1000,-1520.11410429448,-118.23064123332733,-2921.997567355633
"[0.5, 0.5]",w_0p50_0p50,14000,7,13,1000,-1469.538103498693,-27.69209454988595,-2911.3841124475002
"[0.5, 0.5]",w_0p50_0p50,15000,8,14,1000,-1576.6578738450771,-224.54144297237508,-2928.774304717779
"[0.5, 0.5]",w_0p50_0p50,16000,8,15,1000,-1462.1835102499172,62.014367866388056,-2986.3813883662224
"[0.5, 0.5]",w_0p50_0p50,17000,9,16,1000,-1619.4671825366677,-342.6868073438527,-2896.2475577294827
"[0.5, 0.5]",w_0p50_0p50,18000,9,17,1000,-1463.9888231755467,-138.28942710184492,-2789.6882192492485
"[0.5, 0.5]",w_0p50_0p50,19000,10,18,1000,-1396.247251124616,28.453550470003393,-2820.9480527192354
"[0.5, 0.5]",w_0p50_0p50,20000,10,19,1000,-1437.4769274398568,-79.86197884974536,-2795.0918760299683
"[0.5, 0.5]",w_0p50_0p50,21000,11,20,1000,-1398.0797923897626,5.739450853085145,-2801.8990356326103
"[0.5, 0.5]",w_0p50_0p50,22000,11,21,1000,-1327.8541691458086,102.92754875007086,-2758.635887041688
"[0.5, 0.5]",w_0p50_0p50,23000,12,22,1000,-1389.66414343816,11.307557771564461,-2790.6358446478844
"[0.5, 0.5]",w_0p50_0p50,24000,12,23,1000,-1407.8672661238816,-62.70334048150107,-2753.031191766262
"[0.5, 0.5]",w_0p50_0p50,25000,13,24,1000,-1370.500418516458,35.64716594922356,-2776.6480029821396
"[0.5, 0.5]",w_0p50_0p50,26000,13,25,1000,-1375.8243010078222,-73.19875987556588,-2678.4498421400785
"[0.5, 0.5]",w_0p50_0p50,27000,14,26,1000,-1298.1454184629401,92.54958202384296,-2688.8404189497232
"[0.5, 0.5]",w_0p50_0p50,28000,14,27,1000,-1376.1419275814114,-77.70961710091797,-2674.574238061905
"[0.5, 0.5]",w_0p50_0p50,29000,15,28,1000,-1385.2282127807266,-45.46177033975255,-2724.9946552217007
"[0.5, 0.5]",w_0p50_0p50,30000,15,29,1000,-1329.190958748084,-69.68154688640789,-2588.7003706097603
"[0.5, 0.5]",w_0p50_0p50,31000,16,30,1000,-1291.6442084422015,48.49734381629969,-2631.7857607007027
"[0.5, 0.5]",w_0p50_0p50,32000,16,31,1000,-1295.0075799539918,8.401796963764355,-2598.416956871748
"[0.5, 0.5]",w_0p50_0p50,33000,17,32,1000,-1296.9379894078593,-36.570182587369345,-2557.305796228349
"[0.5, 0.5]",w_0p50_0p50,34000,17,33,1000,-1267.6991040199282,14.254402157806908,-2549.6526101976633
"[0.5, 0.5]",w_0p50_0p50,35000,18,34,1000,-1183.639212732669,157.983519484289,-2525.261944949627
"[0.5, 0.5]",w_0p50_0p50,36000,18,35,1000,-1260.9968719512108,-66.35175626573619,-2455.6419876366854
"[0.5, 0.5]",w_0p50_0p50,37000,19,36,1000,-1225.9572466932855,2.597219820197097,-2454.511713206768
"[0.5, 0.5]",w_0p50_0p50,38000,19,37,1000,-1177.5717395097963,69.86859077196277,-2425.0120697915554
"[0.5, 0.5]",w_0p50_0p50,39000,20,38,1000,-1240.655988046754,-56.827327716804575,-2424.4846483767033
"[0.5, 0.5]",w_0p50_0p50,40000,20,39,1000,-1174.7525639071828,18.331373843597248,-2367.836501657963
"[0.5, 0.5]",w_0p50_0p50,41000,21,40,1000,-1216.4815992485965,-63.57134814490564,-2369.3918503522873
"[0.5, 0.5]",w_0p50_0p50,42000,21,41,1000,-1188.9306208311682,-10.175318682027864,-2367.6859229803085
"[0.5, 0.5]",w_0p50_0p50,43000,21,42,1000,-1182.874187526977,-29.695440526556922,-2336.052934527397
"[0.5, 0.5]",w_0p50_0p50,44000,22,43,1000,-1170.8149375975154,-6.060773436729505,-2335.5691017583013
"[0.5, 0.5]",w_0p50_0p50,45000,22,44,1000,-1099.7546860367293,86.69103775615804,-2286.2004098296165
"[0.5, 0.5]",w_0p50_0p50,46000,23,45,1000,-1119.9945874647678,32.36291609975069,-2272.3520910292864
"[0.5, 0.5]",w_0p50_0p50,47000,23,46,1000,-1119.7679633367661,92.77733006703784,-2332.31325674057
"[0.5, 0.5]",w_0p50_0p50,48000,24,47,1000,-1109.1299076051073,-5.517353737464873,-2212.7424614727497
"[0.5, 0.5]",w_0p50_0p50,49000,24,48,1000,-1095.7047157512861,6.8751220252597705,-2198.284553527832
"[0.5, 0.5]",w_0p50_0p50,50000,25,49,1000,-1124.5956536911253,-87.5709216981777,-2161.620385684073
"[0.5, 0.5]",w_0p50_0p50,51000,25,50,1000,-1096.535482529027,-37.2933337156428,-2155.777631342411
"[0.5, 0.5]",w_0p50_0p50,52000,26,51,1000,-1052.0909511380014,9.27916979638394,-2113.4610720723867
"[0.5, 0.5]",w_0p50_0p50,53000,26,52,1000,-1114.0167130345944,-86.39192884089425,-2141.6414972282946
"[0.5, 0.5]",w_0p50_0p50,54000,27,53,1000,-1082.5561852557585,-2.359404345974326,-2162.7529661655426
"[0.5, 0.5]",w_0p50_0p50,55000,27,54,1000,-1065.0104557495142,17.179021150703193,-2147.1999326497316
"[0.5, 0.5]",w_0p50_0p50,56000,28,55,1000,-1070.4241721692088,-50.74534538137959,-2090.102998957038
"[0.5, 0.5]",w_0p50_0p50,57000,28,56,1000,-1034.2274158171494,6.763775016530417,-2075.2186066508293
"[0.5, 0.5]",w_0p50_0p50,58000,29,57,1000,-1029.3668165569652,-5.472560761401837,-2053.2610723525286
"[0.5, 0.5]",w_0p50_0p50,59000,29,58,1000,-1033.0130200333952,0.646818439650815,-2066.672858506441
"[0.5, 0.5]",w_0p50_0p50,60000,30,59,1000,-993.6397616184258,-7.601057468156796,-1979.6784657686949
"[0.5, 0.5]",w_0p50_0p50,61000,30,60,1000,-1008.260105676196,-30.247092878802505,-1986.2731184735894
"[0.5, 0.5]",w_0p50_0p50,62000,31,61,1000,-956.5493180420235,76.12491739467077,-1989.2235534787178
"[0.5, 0.5]",w_0p50_0p50,63000,31,62,1000,-964.9832174656913,7.615570621564984,-1937.5820055529475
"[0.5, 0.5]",w_0p50_0p50,64000,32,63,1000,-952.029072386038,65.51135820744094,-1969.569502979517
"[0.5, 0.5]",w_0p50_0p50,65000,32,64,1000,-912.1876624647994,63.011672069784254,-1887.386996999383
"[0.5, 0.5]",w_0p50_0p50,66000,33,65,1000,-945.6506882720278,37.163508809986524,-1928.464885354042
"[0.5, 0.5]",w_0p50_0p50,67000,33,66,1000,-935.6489062197361,47.15922092649271,-1918.457033365965
"[0.5, 0.5]",w_0p50_0p50,68000,34,67,1000,-896.7621902890969,82.05347991129383,-1875.5778604894876
"[0.5, 0.5]",w_0p50_0p50,69000,34,68,1000,-890.3691362385289,69.81639901909512,-1850.5546714961529
"[0.5, 0.5]",w_0p50_0p50,70000,35,69,1000,-885.0327905059967,43.04087508149678,-1813.1064560934901
"[0.5, 0.5]",w_0p50_0p50,71000,35,70,1000,-901.1917189532542,15.55406775593292,-1817.9375056624413
"[0.5, 0.5]",w_0p50_0p50,72000,36,71,1000,-896.3337960648932,71.85304177633952,-1864.520633906126
"[0.5, 0.5]",w_0p50_0p50,73000,36,72,1000,-850.5072937387085,83.99258048775664,-1785.0071679651737
"[0.5, 0.5]",w_0p50_0p50,74000,37,73,1000,-899.4641871905187,-52.58712174114771,-1746.3412526398897
"[0.5, 0.5]",w_0p50_0p50,75000,37,74,1000,-866.1452379443799,4.5832512167980894,-1736.873727105558
"[0.5, 0.5]",w_0p50_0p50,76000,38,75,1000,-863.5445812813705,48.00574619625695,-1775.094908758998
"[0.5, 0.5]",w_0p50_0p50,77000,38,76,1000,-824.5248546170769,30.298471201444045,-1679.348180435598
"[0.5, 0.5]",w_0p50_0p50,78000,39,77,1000,-831.274833944597,-0.7322350981994532,-1661.8174327909946
"[0.5, 0.5]",w_0p50_0p50,79000,39,78,1000,-807.9890841501256,29.868216701885103,-1645.8463850021362
"[0.5, 0.5]",w_0p50_0p50,80000,40,79,1000,-833.1727598107245,34.97986736468738,-1701.3253869861364
"[0.5, 0.5]",w_0p50_0p50,81000,40,80,1000,-798.2746609344322,27.981145883502904,-1624.5304677523673
"[0.5, 0.5]",w_0p50_0p50,82000,41,81,1000,-813.1578067689261,24.453651361342054,-1650.7692648991942
"[0.5, 0.5]",w_0p50_0p50,83000,41,82,1000,-817.4320147791468,-3.313724802725119,-1631.5503047555685
"[0.5, 0.5]",w_0p50_0p50,84000,42,83,1000,-765.760842460877,69.2279076804989,-1600.749592602253
"[0.5, 0.5]",w_0p50_0p50,85000,42,84,1000,-770.1360314768608,39.081277672041324,-1579.353340625763
"[0.5, 0.5]",w_0p50_0p50,86000,42,85,1000,-758.7304903097684,31.956393991364166,-1549.4173746109009
"[0.5, 0.5]",w_0p50_0p50,87000,43,86,1000,-754.3768479563805,46.61900776614493,-1555.372703678906
"[0.5, 0.5]",w_0p50_0p50,88000,43,87,1000,-767.3641391480342,31.931068597361445,-1566.6593468934298
"[0.5, 0.5]",w_0p50_0p50,89000,44,88,1000,-755.1757865166874,37.12634200777393,-1547.4779150411487
"[0.5, 0.5]",w_0p50_0p50,90000,44,89,1000,-703.7568306920002,75.9557146175066,-1483.469376001507
"[0.5, 0.5]",w_0p50_0p50,91000,45,90,1000,-722.7681137092295,32.48611632140819,-1478.0223437398672
"[0.5, 0.5]",w_0p50_0p50,92000,45,91,1000,-727.0807335694262,20.54855781403603,-1474.7100249528885
"[0.5, 0.5]",w_0p50_0p50,93000,46,92,1000,-704.9132674531429,11.768825089675374,-1421.5953599959612
"[0.5, 0.5]",w_0p50_0p50,94000,46,93,1000,-715.9184246692457,39.91531380347442,-1471.7521631419659
"[0.5, 0.5]",w_0p50_0p50,95000,47,94,1000,-643.550587775564,83.15190840809373,-1370.2530839592218
"[0.5, 0.5]",w_0p50_0p50,96000,47,95,1000,-674.7978589235099,27.283730045288394,-1376.8794478923082
"[0.5, 0.5]",w_0p50_0p50,97000,48,96,1000,-667.1454384001554,45.00597607146483,-1379.2968528717756
"[0.5, 0.5]",w_0p50_0p50,98000,48,97,1000,-624.5815119901745,112.6726880203787,-1361.8357120007277
"[0.5, 0.5]",w_0p50_0p50,99000,49,98,1000,-629.2759185211034,73.60384532040916,-1332.155682362616
"[0.5, 0.5]",w_0p50_0p50,100000,49,99,1000,-627.7933258079865,47.36730671284022,-1302.9539583288133
"[0.5, 0.5]",w_0p50_0p50,101000,50,100,1000,-626.2124077191493,38.63139490822141,-1291.05621034652
"[0.5, 0.5]",w_0p50_0p50,102000,50,101,1000,-654.5257819788239,59.07842767803231,-1368.1299916356802
"[0.5, 0.5]",w_0p50_0p50,103000,51,102,1000,-590.6619883920939,113.27159220800968,-1294.5955689921975
"[0.5, 0.5]",w_0p50_0p50,104000,51,103,1000,-637.4513820965549,3.454111144550552,-1278.3568753376603
"[0.5, 0.5]",w_0p50_0p50,105000,52,104,1000,-619.3170958466362,28.060177760664374,-1266.6943694539368
"[0.5, 0.5]",w_0p50_0p50,106000,52,105,1000,-550.5189022939176,98.98458318496341,-1200.0223877727985
"[0.5, 0.5]",w_0p50_0p50,107000,53,106,1000,-583.4762585282733,32.219105368771125,-1199.1716224253178
"[0.5, 0.5]",w_0p50_0p50,108000,53,107,1000,-599.7113951595238,15.649839892663294,-1215.072630211711
"[0.5, 0.5]",w_0p50_0p50,109000,54,108,1000,-534.6727982260891,79.71797215479455,-1149.0635686069727
"[0.5, 0.5]",w_0p50_0p50,110000,54,109,1000,-476.76244227508414,161.39958836670303,-1114.9244729168713
