weight,weight_name,global_step,update,episode,episode_length,scalarized_return,return_obj_0,return_obj_1
"[0.5, 0.5]",w_0p50_0p50,37000,19,36,1000,-1238.0888747043455,-64.32425726792098,-2411.85349214077
"[0.5, 0.5]",w_0p50_0p50,38000,19,37,1000,-1178.7893902036594,-3.7291423028800637,-2353.849638104439
"[0.5, 0.5]",w_0p50_0p50,39000,20,38,1000,-1249.7168427434372,-121.91817327376339,-2377.515512213111
"[0.5, 0.5]",w_0p50_0p50,40000,20,39,1000,-1200.593058258528,-36.34032654808834,-2364.8457899689674
"[0.5, 0.5]",w_0p50_0p50,41000,21,40,1000,-1162.347233196313,-0.8289104356663302,-2323.8655559569597
"[0.5, 0.5]",w_0p50_0p50,42000,21,41,1000,-1128.5804001340439,46.05204538520775,-2303.2128456532955
"[0.5, 0.5]",w_0p50_0p50,43000,21,42,1000,-1150.0044258857379,45.28754904377274,-2345.2964008152485
"[0.5, 0.5]",w_0p50_0p50,44000,22,43,1000,-1161.661157157505,-20.899676599074155,-2302.4226377159357
"[0.5, 0.5]",w_0p50_0p50,45000,22,44,1000,-1104.8554147830728,102.3114218461269,-2312.0222514122725
"[0.5, 0.5]",w_0p50_0p50,46000,23,45,1000,-1107.533715119469,-20.48072552285157,-2194.5867047160864
"[0.5, 0.5]",w_0p50_0p50,47000,23,46,1000,-1087.7281542017736,61.33927383131231,-2236.7955822348595
"[0.5, 0.5]",w_0p50_0p50,48000,24,47,1000,-1121.3056100372632,-29.709685889713,-2212.9015341848135
"[0.5, 0.5]",w_0p50_0p50,49000,24,48,1000,-1071.8178551306191,61.29810018144781,-2204.933810442686
"[0.5, 0.5]",w_0p50_0p50,50000,25,49,1000,-1091.9214516934007,-6.506002616137266,-2177.336900770664
"[0.5, 0.5]",w_0p50_0p50,51000,25,50,1000,-1042.4177574636415,77.63352354429662,-2162.4690384715796
"[0.5, 0.5]",w_0p50_0p50,52000,26,51,1000,-1067.245860211624,20.346047565195477,-2154.8377679884434
"[0.5, 0.5]",w_0p50_0p50,53000,26,52,1000,-1026.7590391268095,128.9743760740239,-2182.492454327643
"[0.5, 0.5]",w_0p50_0p50,54000,27,53,1000,-1067.3062222058652,17.211160350823775,-2151.823604762554
"[0.5, 0.5]",w_0p50_0p50,55000,27,54,1000,-1055.782654960356,-0.6948489485221216,-2110.87046097219
"[0.5, 0.5]",w_0p50_0p50,56000,28,55,1000,-1058.1873688232154,-3.750025402754545,-2112.624712243676
"[0.5, 0.5]",w_0p50_0p50,57000,28,56,1000,-994.9955204903381,43.0692935900297,-2033.060334570706
"[0.5, 0.5]",w_0p50_0p50,58000,29,57,1000,-1036.4913519574766,-17.73349696220248,-2055.2492069527507
"[0.5, 0.5]",w_0p50_0p50,59000,29,58,1000,-959.1753907240782,122.29295384141733,-2040.6437352895737
"[0.5, 0.5]",w_0p50_0p50,60000,30,59,1000,-966.3369178353023,73.79920670573483,-2006.4730423763394
"[0.5, 0.5]",w_0p50_0p50,61000,30,60,1000,-1055.0786483847005,-93.56936741628306,-2016.587929353118
"[0.5, 0.5]",w_0p50_0p50,62000,31,61,1000,-924.7798552705353,86.93315656736377,-1936.4928671084344
"[0.5, 0.5]",w_0p50_0p50,63000,31,62,1000,-931.6113722849259,116.99397797815618,-1980.216722548008
"[0.5, 0.5]",w_0p50_0p50,64000,32,63,1000,-954.4413866693976,26.763891861795855,-1935.646665200591
"[0.5, 0.5]",w_0p50_0p50,65000,32,64,1000,-940.1852694090048,38.4018562787096,-1918.7723950967193
"[0.5, 0.5]",w_0p50_0p50,66000,33,65,1000,-952.1971382775519,2.4481687886291184,-1906.8424453437328
"[0.5, 0.5]",w_0p50_0p50,67000,33,66,1000,-915.6334574554348,73.05384574155323,-1904.320760652423
"[0.5, 0.5]",w_0p50_0p50,68000,34,67,1000,-958.5093485885009,-35.04776765865972,-1881.970929518342
"[0.5, 0.5]",w_0p50_0p50,69000,34,68,1000,-844.685263381165,161.4410052135354,-1850.8115319758654
"[0.5, 0.5]",w_0p50_0p50,70000,35,69,1000,-928.2677787147695,-44.780199523316696,-1811.7553579062223
"[0.5, 0.5]",w_0p50_0p50,71000,35,70,1000,-793.5485619944229,206.19585147412727,-1793.2929754629731
"[0.5, 0.5]",w_0p50_0p50,72000,36,71,1000,-893.4342828526278,-14.465183947817422,-1772.4033817574382
"[0.5, 0.5]",w_0p50_0p50,73000,36,72,1000,-869.185351522894,35.91861202889413,-1774.2893150746822
"[0.5, 0.5]",w_0p50_0p50,74000,37,73,1000,-830.5456884023006,87.08004706274369,-1748.1714238673449
"[0.5, 0.5]",w_0p50_0p50,75000,37,74,1000,-858.4828614864382,41.73886680381838,-1758.7045897766948
"[0.5, 0.5]",w_0p50_0p50,76000,38,75,1000,-842.6006752357644,66.57878834143048,-1751.7801388129592
"[0.5, 0.5]",w_0p50_0p50,77000,38,76,1000,-797.9802346003125,121.76048076211009,-1717.7209499627352
"[0.5, 0.5]",w_0p50_0p50,78000,39,77,1000,-837.7316408045735,49.55241353061865,-1725.0156951397657
"[0.5, 0.5]",w_0p50_0p50,79000,39,78,1000,-787.6782737330359,102.72917010023957,-1678.0857175663114
"[0.5, 0.5]",w_0p50_0p50,80000,40,79,1000,-859.8022079199181,-38.156298613474064,-1681.4481172263622
"[0.5, 0.5]",w_0p50_0p50,81000,40,80,1000,-770.5788605509442,81.47899603878614,-1622.6367171406746
"[0.5, 0.5]",w_0p50_0p50,82000,41,81,1000,-797.4792145058782,53.58297689700703,-1648.5414059087634
"[0.5, 0.5]",w_0p50_0p50,83000,41,82,1000,-800.9069902906849,-14.799253957477049,-1587.0147266238928
"[0.5, 0.5]",w_0p50_0p50,84000,42,83,1000,-760.5165747773135,72.9932557574939,-1594.026405312121
"[0.5, 0.5]",w_0p50_0p50,85000,42,84,1000,-730.9472829430015,95.86173926468473,-1557.7563051506877
"[0.5, 0.5]",w_0p50_0p50,86000,42,85,1000,-753.6063672498858,82.77021455595968,-1589.9829490557313
"[0.5, 0.5]",w_0p50_0p50,87000,43,86,1000,-765.8564212627243,42.7111165584065,-1574.4239590838552
"[0.5, 0.5]",w_0p50_0p50,88000,43,87,1000,-714.818077660515,65.95727397617884,-1495.5934292972088
"[0.5, 0.5]",w_0p50_0p50,89000,44,88,1000,-719.6838773652362,56.279190418234066,-1495.6469451487064
"[0.5, 0.5]",w_0p50_0p50,90000,44,89,1000,-669.869213431436,167.83584544190126,-1507.5742723047733
"[0.5, 0.5]",w_0p50_0p50,91000,45,90,1000,-722.3575873739319,41.665629187365994,-1486.3808039352298
"[0.5, 0.5]",w_0p50_0p50,92000,45,91,1000,-652.833096981165,204.40390159911476,-1510.0700955614448
"[0.5, 0.5]",w_0p50_0p50,93000,46,92,1000,-695.1083220539658,104.33592675662658,-1494.5525708645582
"[0.5, 0.5]",w_0p50_0p50,94000,46,93,1000,-671.8502709214226,116.16718120488804,-1459.8677230477333
"[0.5, 0.5]",w_0p50_0p50,95000,47,94,1000,-655.9114467639301,118.5087419472984,-1430.3316354751587
"[0.5, 0.5]",w_0p50_0p50,96000,47,95,1000,-657.4983667692868,157.2959967853967,-1472.2927303239703
"[0.5, 0.5]",w_0p50_0p50,97000,48,96,1000,-641.678592972632,120.95016906375531,-1404.3073550090194
"[0.5, 0.5]",w_0p50_0p50,98000,48,97,1000,-648.8986944001954,100.60834174513002,-1398.4057305455208
"[0.75, 0.25]",w_0p75_0p25,1000,1,0,1000,-753.8570899978367,11.511230993259232,-3049.9620529711246
"[0.75, 0.25]",w_0p75_0p25,2000,1,1,1000,-774.3802193611045,-8.566525665810332,-3071.821300446987
"[0.75, 0.25]",w_0p75_0p25,3000,2,2,1000,-744.7630190858836,38.993090528965695,-3096.0313479304314
"[0.75, 0.25]",w_0p75_0p25,4000,2,3,1000,-806.0707218850148,-44.30385912186466,-3091.371310174465
"[0.75, 0.25]",w_0p75_0p25,5000,3,4,1000,-709.5870037520508,69.67907936446136,-3047.3852531015873
"[0.75, 0.25]",w_0p75_0p25,6000,3,5,1000,-755.8178069120768,-0.20882477046689019,-3022.6447533369064
"[0.75, 0.25]",w_0p75_0p25,7000,4,6,1000,-793.7864938191573,-52.63324106229675,-3017.246252089739
"[0.75, 0.25]",w_0p75_0p25,8000,4,7,1000,-725.079004173982,42.50489388173446,-3027.830698341131
"[0.75, 0.25]",w_0p75_0p25,9000,5,8,1000,-756.1044555072422,8.072916797209473,-3048.636572420597
"[0.75, 0.25]",w_0p75_0p25,10000,5,9,1000,-781.3174229265705,-33.14240455646723,-3025.8424780368805
"[0.75, 0.25]",w_0p75_0p25,11000,6,10,1000,-765.2948632862754,4.783350344951032,-3075.5295041799545
"[0.75, 0.25]",w_0p75_0p25,12000,6,11,1000,-775.3718649956863,-3.3147296840325,-3091.543270930648
"[0.75, 0.25]",w_0p75_0p25,13000,7,12,1000,-875.2563989673436,-147.50309469658532,-3058.5163117796183
"[0.75, 0.25]",w_0p75_0p25,14000,7,13,1000,-757.016140849737,-3.5284855880308896,-3017.4791066348553
"[0.75, 0.25]",w_0p75_0p25,15000,8,14,1000,-741.234531958442,4.836253835703246,-2979.4468893408775
"[0.75, 0.25]",w_0p75_0p25,16000,8,15,1000,-742.2105797797849,7.981553896213882,-2992.786980807781
"[0.75, 0.25]",w_0p75_0p25,17000,9,16,1000,-780.6319712246259,-50.5491858018504,-2970.8803274929523
"[0.75, 0.25]",w_0p75_0p25,18000,9,17,1000,-757.3393396485044,-11.35253965499578,-2995.2997396290302
"[0.75, 0.25]",w_0p75_0p25,19000,10,18,1000,-788.8951465638238,-59.56012551509775,-2976.900209710002
"[0.75, 0.25]",w_0p75_0p25,20000,10,19,1000,-765.6580915961531,-32.71965633681975,-2964.473397374153
"[0.75, 0.25]",w_0p75_0p25,21000,11,20,1000,-775.849041821999,-37.69494129544182,-2990.3113434016705
"[0.75, 0.25]",w_0p75_0p25,22000,11,21,1000,-764.1556645487435,-41.07584482990205,-2933.395123705268
"[0.75, 0.25]",w_0p75_0p25,23000,12,22,1000,-715.9880596077164,29.93786019408435,-2953.7658190131187
"[0.75, 0.25]",w_0p75_0p25,24000,12,23,1000,-694.6628543906882,51.33567603614938,-2932.6584456712008
"[0.75, 0.25]",w_0p75_0p25,25000,13,24,1000,-748.4499341154733,-19.158627616649028,-2936.323853611946
"[0.75, 0.25]",w_0p75_0p25,26000,13,25,1000,-707.9124697248044,22.263897783239372,-2898.4415722489357
"[0.75, 0.25]",w_0p75_0p25,27000,14,26,1000,-850.6470419117832,-156.84815310756676,-2932.0437083244324
"[0.75, 0.25]",w_0p75_0p25,28000,14,27,1000,-708.2373617006815,17.690213509602472,-2886.0200873315334
"[0.75, 0.25]",w_0p75_0p25,29000,15,28,1000,-718.9354332032963,11.328993345377967,-2909.728712849319
"[0.75, 0.25]",w_0p75_0p25,30000,15,29,1000,-737.2998586422764,-13.538566889241338,-2908.5837339013815
"[0.75, 0.25]",w_0p75_0p25,31000,16,30,1000,-735.3920906441926,-10.163431887165643,-2911.0780669152737
"[0.75, 0.25]",w_0p75_0p25,32000,16,31,1000,-629.7738798068167,95.51080157939577,-2805.627923965454
"[0.75, 0.25]",w_0p75_0p25,33000,17,32,1000,-702.4746006167697,3.5748241296387278,-2820.622874855995
"[0.75, 0.25]",w_0p75_0p25,34000,17,33,1000,-699.1162495814642,1.6736926416051574,-2801.4860762506723
"[0.75, 0.25]",w_0p75_0p25,35000,18,34,1000,-647.4329188496922,79.9101709483657,-2829.462188243866
"[0.75, 0.25]",w_0p75_0p25,36000,18,35,1000,-694.8942144142056,11.333236058359034,-2813.5765658318996
"[0.75, 0.25]",w_0p75_0p25,37000,19,36,1000,-751.4298662746442,-51.080581970280036,-2852.4777191877365
"[0.75, 0.25]",w_0p75_0p25,38000,19,37,1000,-742.298593292755,-57.79603944072733,-2795.806254848838
"[0.75, 0.25]",w_0p75_0p25,39000,20,38,1000,-687.8876931227896,29.911516854146612,-2841.2853230535984
"[0.75, 0.25]",w_0p75_0p25,40000,20,39,1000,-663.6480887947546,14.020912030595355,-2696.6550912708044
"[0.75, 0.25]",w_0p75_0p25,41000,21,40,1000,-817.0156717580448,-186.8257384325916,-2707.5854717344046
"[0.75, 0.25]",w_0p75_0p25,42000,21,41,1000,-710.1547280163213,-43.54457408993039,-2709.985189795494
"[0.75, 0.25]",w_0p75_0p25,43000,21,42,1000,-660.9086054166546,30.3422895479016,-2734.6612903103232
"[0.75, 0.25]",w_0p75_0p25,44000,22,43,1000,-680.4006111861963,5.3174211360746995,-2737.5547081530094
"[0.75, 0.25]",w_0p75_0p25,45000,22,44,1000,-591.2334466906468,99.16232090763515,-2662.4207494854927
"[0.75, 0.25]",w_0p75_0p25,46000,23,45,1000,-638.9220369734103,39.591852836776525,-2674.4637064039707
"[0.75, 0.25]",w_0p75_0p25,47000,23,46,1000,-617.9603985955473,57.82402953039855,-2645.313682973385
"[0.75, 0.25]",w_0p75_0p25,48000,24,47,1000,-601.3511039209407,82.89621469815029,-2654.0930597782135
"[0.75, 0.25]",w_0p75_0p25,49000,24,48,1000,-654.4511543492554,18.823311609681696,-2674.2745522260666
"[0.75, 0.25]",w_0p75_0p25,50000,25,49,1000,-580.9926063515668,107.53717432115809,-2646.5819483697414
"[0.75, 0.25]",w_0p75_0p25,51000,25,50,1000,-666.689914923656,-6.302704166038893,-2647.8515471965075
"[0.75, 0.25]",w_0p75_0p25,52000,26,51,1000,-655.5631126243024,-5.296677639504196,-2606.362417578697
"[0.75, 0.25]",w_0p75_0p25,53000,26,52,1000,-706.5563689676928,-89.25679268711247,-2558.455097809434
"[0.75, 0.25]",w_0p75_0p25,54000,27,53,1000,-580.881522517815,111.38793121256458,-2657.689883708954
"[0.75, 0.25]",w_0p75_0p25,55000,27,54,1000,-621.1208827559603,27.630167947616428,-2567.3740348666906
"[0.75, 0.25]",w_0p75_0p25,56000,28,55,1000,-613.2871078421304,33.97541808325332,-2555.0746856182814
"[0.75, 0.25]",w_0p75_0p25,57000,28,56,1000,-639.0624622273172,10.34288797044428,-2587.2785128206015
"[0.75, 0.25]",w_0p75_0p25,58000,29,57,1000,-592.8292086204747,49.27820672513917,-2519.151454657316
"[0.75, 0.25]",w_0p75_0p25,59000,29,58,1000,-637.3960587554757,2.615194089070428,-2557.429817289114
"[0.75, 0.25]",w_0p75_0p25,60000,30,59,1000,-636.2479490997212,-10.376415638369508,-2513.862549483776
"[0.75, 0.25]",w_0p75_0p25,61000,30,60,1000,-612.9333667239116,33.87348001624923,-2553.353906944394
"[0.75, 0.25]",w_0p75_0p25,62000,31,61,1000,-563.468016069346,100.88969838127377,-2556.5411594212055
"[0.75, 0.25]",w_0p75_0p25,63000,31,62,1000,-604.6178274930717,39.39151036326075,-2536.645841062069
"[0.75, 0.25]",w_0p75_0p25,64000,32,63,1000,-536.645480311101,115.33403970971995,-2492.5840403735638
"[0.75, 0.25]",w_0p75_0p25,65000,32,64,1000,-580.491441455335,65.38339223881485,-2518.1159425377846
"[0.75, 0.25]",w_0p75_0p25,66000,33,65,1000,-535.8066285104142,105.70426489901729,-2460.3393087387085
"[0.75, 0.25]",w_0p75_0p25,67000,33,66,1000,-612.4853470822854,21.437290175003,-2514.2532588541508
"[0.75, 0.25]",w_0p75_0p25,68000,34,67,1000,-551.2812051349538,91.62332852368127,-2479.994806110859
"[0.75, 0.25]",w_0p75_0p25,69000,34,68,1000,-609.1367752702936,21.21677092189202,-2500.1974138468504
"[0.75, 0.25]",w_0p75_0p25,70000,35,69,1000,-530.7188716751989,85.39084045123309,-2379.048008054495
"[0.75, 0.25]",w_0p75_0p25,71000,35,70,1000,-552.2329778582643,66.35174596001161,-2407.9871493130922
"[0.75, 0.25]",w_0p75_0p25,72000,36,71,1000,-586.1486245967972,26.78623374097515,-2424.953199610114
"[0.75, 0.25]",w_0p75_0p25,73000,36,72,1000,-549.2416830899165,74.1752522168099,-2419.4924890100956
"[0.75, 0.25]",w_0p75_0p25,74000,37,73,1000,-592.1009710135259,29.763295702345204,-2457.693771161139
"[0.75, 0.25]",w_0p75_0p25,75000,37,74,1000,-514.600604244959,107.59537456248654,-2381.1885406672955
"[0.75, 0.25]",w_0p75_0p25,76000,38,75,1000,-548.2005847276596,57.82913658104371,-2366.2897486537695
"[0.75, 0.25]",w_0p75_0p25,77000,38,76,1000,-546.9621759562942,44.85660007307888,-2322.4185040444136
"[0.75, 0.25]",w_0p75_0p25,78000,39,77,1000,-537.5013318260899,62.97830431489274,-2338.9402402490377
"[0.75, 0.25]",w_0p75_0p25,79000,39,78,1000,-566.1080450989384,22.680703593283397,-2332.474291175604
"[0.75, 0.25]",w_0p75_0p25,80000,40,79,1000,-546.753412704842,33.8921683630324,-2288.6901559084654
"[0.75, 0.25]",w_0p75_0p25,81000,40,80,1000,-594.0191248966657,-32.42976744650514,-2278.7871972471476
"[0.75, 0.25]",w_0p75_0p25,82000,41,81,1000,-536.0051528895492,65.48461977016996,-2340.4744708687067
"[0.75, 0.25]",w_0p75_0p25,83000,41,82,1000,-556.4002675805823,26.272284929873422,-2304.4179251119494
"[0.75, 0.25]",w_0p75_0p25,84000,42,83,1000,-506.9345217928494,76.07281141675776,-2255.956521421671
"[0.75, 0.25]",w_0p75_0p25,85000,42,84,1000,-491.914533720952,85.3264265536709,-2223.637414544821
"[0.75, 0.25]",w_0p75_0p25,86000,42,85,1000,-570.3206830309064,-2.278727430268191,-2274.446549832821
"[0.75, 0.25]",w_0p75_0p25,87000,43,86,1000,-535.6120190528454,38.35890077287331,-2257.5247785300016
"[0.75, 0.25]",w_0p75_0p25,88000,43,87,1000,-503.45944172810414,81.18818388984073,-2257.4023185819387
"[0.75, 0.25]",w_0p75_0p25,89000,44,88,1000,-552.6552898683294,-11.160173096344806,-2177.1406401842833
"[0.75, 0.25]",w_0p75_0p25,90000,44,89,1000,-481.49720330442506,93.27751077836729,-2205.821345552802
"[0.75, 0.25]",w_0p75_0p25,91000,45,90,1000,-485.883691246064,73.92153393924036,-2165.299366801977
"[0.75, 0.25]",w_0p75_0p25,92000,45,91,1000,-473.85593390621943,103.8406690263655,-2206.9457427039742
"[0.75, 0.25]",w_0p75_0p25,93000,46,92,1000,-456.23321846370527,133.4973263211432,-2225.4248528182507
"[0.75, 0.25]",w_0p75_0p25,94000,46,93,1000,-515.4280496632855,53.92535327596124,-2223.4882584810257
"[0.75, 0.25]",w_0p75_0p25,95000,47,94,1000,-510.68622604035045,49.771056967176264,-2192.0580750629306
"[0.75, 0.25]",w_0p75_0p25,96000,47,95,1000,-475.22667563092546,72.43639787856955,-2118.2158961594105
"[0.75, 0.25]",w_0p75_0p25,97000,48,96,1000,-493.2803408202162,78.74467024748446,-2209.3553740233183
"[0.75, 0.25]",w_0p75_0p25,98000,48,97,1000,-450.7331470110221,112.36885068705305,-2140.0391401052475
"[1.0, 0.0]",w_1p00_0p00,1000,1,0,1000,-65.81649195670616,-65.81649195670616,-3079.3571707755327
"[1.0, 0.0]",w_1p00_0p00,2000,1,1,1000,183.53847863030387,183.53847863030387,-3077.5499895215034
"[1.0, 0.0]",w_1p00_0p00,3000,2,2,1000,-166.87807496704045,-166.87807496704045,-3047.644509971142
"[1.0, 0.0]",w_1p00_0p00,4000,2,3,1000,-64.04117677669274,-64.04117677669274,-3089.049733504653
"[1.0, 0.0]",w_1p00_0p00,5000,3,4,1000,-36.758964450564235,-36.758964450564235,-3127.3154178261757
"[1.0, 0.0]",w_1p00_0p00,6000,3,5,1000,24.03452642634511,24.03452642634511,-3019.0554672926664
"[1.0, 0.0]",w_1p00_0p00,7000,4,6,1000,-17.16832809206244,-17.16832809206244,-3059.4042851626873
"[1.0, 0.0]",w_1p00_0p00,8000,4,7,1000,-136.33474999466125,-136.33474999466125,-3096.3923734128475
"[1.0, 0.0]",w_1p00_0p00,9000,5,8,1000,53.3153019673191,53.3153019673191,-3110.6309660077095
"[1.0, 0.0]",w_1p00_0p00,10000,5,9,1000,87.13899764488451,87.13899764488451,-3101.6649591624737
"[1.0, 0.0]",w_1p00_0p00,11000,6,10,1000,-11.860117999603972,-11.860117999603972,-3096.95796751976
"[1.0, 0.0]",w_1p00_0p00,12000,6,11,1000,-18.141930652942392,-18.141930652942392,-3122.090109795332
"[1.0, 0.0]",w_1p00_0p00,13000,7,12,1000,25.342484808468726,25.342484808468726,-3114.2278756797314
"[1.0, 0.0]",w_1p00_0p00,14000,7,13,1000,-46.840697556646774,-46.840697556646774,-3128.7599260360003
"[1.0, 0.0]",w_1p00_0p00,15000,8,14,1000,-36.64871243049856,-36.64871243049856,-3135.0034586787224
"[1.0, 0.0]",w_1p00_0p00,16000,8,15,1000,-31.78656477522418,-31.78656477522418,-3148.972305357456
"[1.0, 0.0]",w_1p00_0p00,17000,9,16,1000,9.447320411214605,9.447320411214605,-3061.3265996277332
"[1.0, 0.0]",w_1p00_0p00,18000,9,17,1000,-6.901932171953376,-6.901932171953376,-3081.6921221017838
"[1.0, 0.0]",w_1p00_0p00,19000,10,18,1000,39.07260937753017,39.07260937753017,-3107.0250414460897
"[1.0, 0.0]",w_1p00_0p00,20000,10,19,1000,-83.35830127759255,-83.35830127759255,-3099.3894787430763
"[1.0, 0.0]",w_1p00_0p00,21000,11,20,1000,19.40166839386802,19.40166839386802,-3132.093914628029
"[1.0, 0.0]",w_1p00_0p00,22000,11,21,1000,143.45644926419482,143.45644926419482,-3120.014786630869
"[1.0, 0.0]",w_1p00_0p00,23000,12,22,1000,-87.05570253264159,-87.05570253264159,-3077.325706869364
"[1.0, 0.0]",w_1p00_0p00,24000,12,23,1000,-14.750386498839362,-14.750386498839362,-3117.488849490881
"[1.0, 0.0]",w_1p00_0p00,25000,13,24,1000,-48.78888324799482,-48.78888324799482,-3020.8009130954742
"[1.0, 0.0]",w_1p00_0p00,26000,13,25,1000,43.51926956092939,43.51926956092939,-3092.7267854213715
"[1.0, 0.0]",w_1p00_0p00,27000,14,26,1000,-50.99727790028555,-50.99727790028555,-3077.696844190359
"[1.0, 0.0]",w_1p00_0p00,28000,14,27,1000,13.071648925950285,13.071648925950285,-3085.032621860504
"[1.0, 0.0]",w_1p00_0p00,29000,15,28,1000,23.88070836532279,23.88070836532279,-3052.412097066641
"[1.0, 0.0]",w_1p00_0p00,30000,15,29,1000,7.769844482652843,7.769844482652843,-3055.143668204546
"[1.0, 0.0]",w_1p00_0p00,31000,16,30,1000,-16.88259232954806,-16.88259232954806,-3100.3881299495697
"[1.0, 0.0]",w_1p00_0p00,32000,16,31,1000,73.02380838157842,73.02380838157842,-3149.318234205246
"[1.0, 0.0]",w_1p00_0p00,33000,17,32,1000,45.917902694505756,45.917902694505756,-3023.9640367031097
"[1.0, 0.0]",w_1p00_0p00,34000,17,33,1000,16.006337951344904,16.006337951344904,-3075.3141603171825
"[1.0, 0.0]",w_1p00_0p00,35000,18,34,1000,79.80318518997592,79.80318518997592,-3101.6451164782047
"[1.0, 0.0]",w_1p00_0p00,36000,18,35,1000,48.77975613938179,48.77975613938179,-3084.585511505604
"[1.0, 0.0]",w_1p00_0p00,37000,19,36,1000,57.217886243073735,57.217886243073735,-3139.949763417244
"[1.0, 0.0]",w_1p00_0p00,38000,19,37,1000,20.771417224023025,20.771417224023025,-3072.0372363626957
"[1.0, 0.0]",w_1p00_0p00,39000,20,38,1000,12.043855445372174,12.043855445372174,-3110.084980249405
"[1.0, 0.0]",w_1p00_0p00,40000,20,39,1000,42.60571306271595,42.60571306271595,-3125.1316971182823
"[1.0, 0.0]",w_1p00_0p00,41000,21,40,1000,5.358933455077931,5.358933455077931,-3148.173727989197
"[1.0, 0.0]",w_1p00_0p00,42000,21,41,1000,135.30156599206384,135.30156599206384,-3099.6678703576326
"[1.0, 0.0]",w_1p00_0p00,43000,21,42,1000,83.95641775732292,83.95641775732292,-3102.934247881174
"[1.0, 0.0]",w_1p00_0p00,44000,22,43,1000,-4.031818565155845,-4.031818565155845,-3087.372182428837
"[1.0, 0.0]",w_1p00_0p00,45000,22,44,1000,98.72908993452438,98.72908993452438,-3115.4447545409203
"[1.0, 0.0]",w_1p00_0p00,46000,23,45,1000,115.36660869986372,115.36660869986372,-3098.424598187208
"[1.0, 0.0]",w_1p00_0p00,47000,23,46,1000,-7.170889848959632,-7.170889848959632,-3147.0951460450888
"[1.0, 0.0]",w_1p00_0p00,48000,24,47,1000,18.2200965116499,18.2200965116499,-3157.44602817297
"[1.0, 0.0]",w_1p00_0p00,49000,24,48,1000,0.10463993664598092,0.10463993664598092,-3080.837701678276
"[1.0, 0.0]",w_1p00_0p00,50000,25,49,1000,-70.97199279316919,-70.97199279316919,-3132.606261074543
"[1.0, 0.0]",w_1p00_0p00,51000,25,50,1000,-59.80127198563423,-59.80127198563423,-3121.8267379403114
"[1.0, 0.0]",w_1p00_0p00,52000,26,51,1000,50.99885479500517,50.99885479500517,-3134.309040904045
"[1.0, 0.0]",w_1p00_0p00,53000,26,52,1000,28.086834959103726,28.086834959103726,-3091.78429377079
"[1.0, 0.0]",w_1p00_0p00,54000,27,53,1000,107.88075833767653,107.88075833767653,-3148.5501133799553
"[1.0, 0.0]",w_1p00_0p00,55000,27,54,1000,136.14338026195765,136.14338026195765,-3103.588344782591
"[1.0, 0.0]",w_1p00_0p00,56000,28,55,1000,112.64000469067832,112.64000469067832,-3163.2480553388596
"[1.0, 0.0]",w_1p00_0p00,57000,28,56,1000,29.394437580602244,29.394437580602244,-3166.638992458582
"[1.0, 0.0]",w_1p00_0p00,58000,29,57,1000,49.357475112657994,49.357475112657994,-3126.814500808716
"[1.0, 0.0]",w_1p00_0p00,59000,29,58,1000,150.39899159871857,150.39899159871857,-3147.7799169421196
"[1.0, 0.0]",w_1p00_0p00,60000,30,59,1000,118.0399164025439,118.0399164025439,-3198.812788963318
"[1.0, 0.0]",w_1p00_0p00,61000,30,60,1000,79.84258430963382,79.84258430963382,-3154.177370131016
"[1.0, 0.0]",w_1p00_0p00,62000,31,61,1000,37.84958424267825,37.84958424267825,-3134.391788110137
"[1.0, 0.0]",w_1p00_0p00,63000,31,62,1000,116.68321002670564,116.68321002670564,-3116.791286766529
"[1.0, 0.0]",w_1p00_0p00,64000,32,63,1000,-41.11543941061245,-41.11543941061245,-3114.493213534355
"[1.0, 0.0]",w_1p00_0p00,65000,32,64,1000,115.31846688874066,115.31846688874066,-3119.7803629636765
"[1.0, 0.0]",w_1p00_0p00,66000,33,65,1000,128.81363379457616,128.81363379457616,-3118.952964872122
"[1.0, 0.0]",w_1p00_0p00,67000,33,66,1000,8.24181778327329,8.24181778327329,-3115.415824264288
"[1.0, 0.0]",w_1p00_0p00,68000,34,67,1000,21.881181212480442,21.881181212480442,-3171.7365741431713
"[1.0, 0.0]",w_1p00_0p00,69000,34,68,1000,2.6223092332365923,2.6223092332365923,-3126.809376075864
"[1.0, 0.0]",w_1p00_0p00,70000,35,69,1000,141.48770852482994,141.48770852482994,-3150.6137174367905
"[1.0, 0.0]",w_1p00_0p00,71000,35,70,1000,-41.742965266952524,-41.742965266952524,-3081.729041919112
"[1.0, 0.0]",w_1p00_0p00,72000,36,71,1000,88.77233209051155,88.77233209051155,-3135.8995423018932
"[1.0, 0.0]",w_1p00_0p00,73000,36,72,1000,117.1142993477406,117.1142993477406,-3086.154213577509
"[1.0, 0.0]",w_1p00_0p00,74000,37,73,1000,39.36139684889349,39.36139684889349,-3121.5375588834286
"[1.0, 0.0]",w_1p00_0p00,75000,37,74,1000,25.918917911942117,25.918917911942117,-3152.04673781991
"[1.0, 0.0]",w_1p00_0p00,76000,38,75,1000,115.39773698995123,115.39773698995123,-3155.6500657200813
"[1.0, 0.0]",w_1p00_0p00,77000,38,76,1000,94.91538124636281,94.91538124636281,-3084.040731370449
